clip_filename,true,class,R_trim,mu_train,sigma_train,Z,pred_calibrated,pred_raw
1_vBCN7D6Tw_29_39.wav,V6,V6,25.672224044799805,19.04889407910799,5.012115120949542,1.3214640537699842,V8,V8
1_vBCN7D6Tw_29_39.wav,V6,V8,23.04026985168457,20.442844277336484,5.142134682331898,0.5051259320905582,V8,V8
1_vBCN7D6Tw_29_39.wav,V6,inline-4,27.379432678222656,20.37891894295102,7.631819199062467,0.9172798192247027,V8,V8
1_vBCN7D6Tw_29_39.wav,V6,inline-6,43.27054214477539,18.306074641999743,4.304722470468223,5.799321018727665,V8,V8
1_vBCN7D6Tw_29_39.wav,V6,single-cylinder,30.938753128051758,19.82720970525974,3.8570690089001753,2.880825672849556,V8,V8
-h_Jo-4R1qw_20_30.wav,V6,V6,18.766525268554688,19.04889407910799,5.012115120949542,-0.056337255577602594,V8,V8
-h_Jo-4R1qw_20_30.wav,V6,V8,18.270334243774414,20.442844277336484,5.142134682331898,-0.4224918575210989,V8,V8
-h_Jo-4R1qw_20_30.wav,V6,inline-4,26.616310119628906,20.37891894295102,7.631819199062467,0.8172875973587161,V8,V8
-h_Jo-4R1qw_20_30.wav,V6,inline-6,21.38420867919922,18.306074641999743,4.304722470468223,0.7150598112460124,V8,V8
-h_Jo-4R1qw_20_30.wav,V6,single-cylinder,22.7691593170166,19.82720970525974,3.8570690089001753,0.7627422804643426,V8,V8
44uH0cqsoTA_30_40.wav,single-cylinder,V6,16.090087890625,19.04889407910799,5.012115120949542,-0.5903308517627274,single-cylinder,inline-6
44uH0cqsoTA_30_40.wav,single-cylinder,V8,16.781478881835938,20.442844277336484,5.142134682331898,-0.712032185403623,single-cylinder,inline-6
44uH0cqsoTA_30_40.wav,single-cylinder,inline-4,19.905336380004883,20.37891894295102,7.631819199062467,-0.06205369265093642,single-cylinder,inline-6
44uH0cqsoTA_30_40.wav,single-cylinder,inline-6,15.873714447021484,18.306074641999743,4.304722470468223,-0.565044601984223,single-cylinder,inline-6
44uH0cqsoTA_30_40.wav,single-cylinder,single-cylinder,16.829410552978516,19.82720970525974,3.8570690089001753,-0.7772220681983683,single-cylinder,inline-6
490glKBS92E_4_14.wav,single-cylinder,V6,27.771106719970703,19.04889407910799,5.012115120949542,1.7402259186756863,inline-4,V6
490glKBS92E_4_14.wav,single-cylinder,V8,33.57795333862305,20.442844277336484,5.142134682331898,2.5544078233536163,inline-4,V6
490glKBS92E_4_14.wav,single-cylinder,inline-4,31.827760696411133,20.37891894295102,7.631819199062467,1.5001458308743147,inline-4,V6
490glKBS92E_4_14.wav,single-cylinder,inline-6,29.693052291870117,18.306074641999743,4.304722470468223,2.6452292169794203,inline-4,V6
490glKBS92E_4_14.wav,single-cylinder,single-cylinder,42.07295227050781,19.82720970525974,3.8570690089001753,5.767525163256371,inline-4,V6
1llNz7oLjM8_11_21.wav,inline-4,V6,22.93970489501953,19.04889407910799,5.012115120949542,0.7762812150201434,inline-4,V6
1llNz7oLjM8_11_21.wav,inline-4,V8,26.04462432861328,20.442844277336484,5.142134682331898,1.0893880454987335,inline-4,V6
1llNz7oLjM8_11_21.wav,inline-4,inline-4,24.39213752746582,20.37891894295102,7.631819199062467,0.5258534668913284,inline-4,V6
1llNz7oLjM8_11_21.wav,inline-4,inline-6,30.882286071777344,18.306074641999743,4.304722470468223,2.9214918072081173,inline-4,V6
