clip_filename,true,class,S,mu_train,sigma_train,Z,pred_calibrated
1_vBCN7D6Tw_29_39.wav,V6,V6,0.9818383455276489,0.9317178726196289,0.10276313744804602,0.4877281304627298,inline-6
1_vBCN7D6Tw_29_39.wav,V6,V8,0.9617719650268555,0.9203842282295227,0.07863922299521797,0.5262989030276856,inline-6
1_vBCN7D6Tw_29_39.wav,V6,inline-4,0.9822747707366943,0.937999807652973,0.0653927976835915,0.6770617660059363,inline-6
1_vBCN7D6Tw_29_39.wav,V6,inline-6,0.9666548371315002,0.8917383977345058,0.09927193184937697,0.7546588245171197,inline-6
1_vBCN7D6Tw_29_39.wav,V6,single-cylinder,0.9650376439094543,0.9188351195033003,0.09322278722312159,0.4956140637113952,inline-6
-h_Jo-4R1qw_20_30.wav,V6,V6,0.9521079063415527,0.9317178726196289,0.10276313744804602,0.1984177812032298,V8
-h_Jo-4R1qw_20_30.wav,V6,V8,0.9507419466972351,0.9203842282295227,0.07863922299521797,0.386037874122414,V8
-h_Jo-4R1qw_20_30.wav,V6,inline-4,0.9376859068870544,0.937999807652973,0.0653927976835915,-0.004800234537102448,V8
-h_Jo-4R1qw_20_30.wav,V6,inline-6,0.9057701826095581,0.8917383977345058,0.09927193184937697,0.14134695088176996,V8
-h_Jo-4R1qw_20_30.wav,V6,single-cylinder,0.932779848575592,0.9188351195033003,0.09322278722312159,0.14958498332511855,V8
44uH0cqsoTA_30_40.wav,single-cylinder,V6,0.8289040923118591,0.9317178726196289,0.10276313744804602,-1.0004928115371075,inline-4
44uH0cqsoTA_30_40.wav,single-cylinder,V8,0.8431699872016907,0.9203842282295227,0.07863922299521797,-0.9818795009270044,inline-4
44uH0cqsoTA_30_40.wav,single-cylinder,inline-4,0.9076114296913147,0.937999807652973,0.0653927976835915,-0.46470527394614575,inline-4
44uH0cqsoTA_30_40.wav,single-cylinder,inline-6,0.8343168497085571,0.8917383977345058,0.09927193184937697,-0.5784268217231139,inline-4
44uH0cqsoTA_30_40.wav,single-cylinder,single-cylinder,0.8129799365997314,0.9188351195033003,0.09322278722312159,-1.1355075948352908,inline-4
490glKBS92E_4_14.wav,single-cylinder,V6,0.9140225648880005,0.9317178726196289,0.10276313744804602,-0.17219509029270966,V8
490glKBS92E_4_14.wav,single-cylinder,V8,0.9358569979667664,0.9203842282295227,0.07863922299521797,0.19675639137716996,V8
490glKBS92E_4_14.wav,single-cylinder,inline-4,0.8755320310592651,0.937999807652973,0.0653927976835915,-0.9552699808924429,V8
490glKBS92E_4_14.wav,single-cylinder,inline-6,0.9069417119026184,0.8917383977345058,0.09927193184937697,0.1531481646915086,V8
490glKBS92E_4_14.wav,single-cylinder,single-cylinder,0.9330482482910156,0.9188351195033003,0.09322278722312159,0.15246410465820195,V8
